date,AT,AU,BE,BR,CA,CH,DE,ES,FR,GB,IE,IN,IT,LU,MX,NL,NZ,PH,PL,SE,SG,US
2019-09-15,3.09433622429126,3.29491010924013,2.17982898154987,1.5934311300836,2.94511443932299,2.62583709745885,4.17944286743409,3.88755586800794,2.21850594883618,2.99965285861644,3.63526896366122,2.15816558796357,2.32074189805581,2.09778427121178,0.651118194037308,1.39722760378901,1.9334663943555,1.26791481122491,5.54427755195259,1.53735429756607,2.16573912234164,2.84288310613383
2019-09-16,3.10325034607712,3.28833082517246,2.19111738051133,1.59042188464102,2.95617598195532,2.62815175740744,4.1853635006939,3.88661294201389,2.21800312459543,2.9962663124577,3.65650136793505,2.15849880790127,2.31493422280955,2.1010738091122,0.647633826469068,1.39867700483056,1.92342917323587,1.26229185501905,5.55203793018422,1.53992351516951,2.1688553032912,2.84659554765252
2019-09-17,3.10876765801997,3.28205375503484,2.20313808686358,1.59126338676891,2.96606440427542,2.62957053978984,4.19074238610519,3.89176920088325,2.22254208945711,2.99303064728282,3.67587536535274,2.16539263643272,2.3061367209113,2.11620979150089,0.644438325287976,1.3978038879328,1.92337010351004,1.26560097469255,5.55314344594319,1.53757719820404,2.17186518549242,2.85100186188065
2019-09-18,3.11068453318095,3.27628452561178,2.20553488978898,1.59214738977732,2.97267287136485,2.63220159962531,4.19430344955686,3.89029342838074,2.22577531784371,2.99600137093278,3.69308454270461,2.16914635017203,2.30585628673595,2.13591966070938,0.644219930260961,1.39677649140175,1.91731292876337,1.27141955834163,5.55909743244276,1.53977502520206,2.16690847542088,2.85783580825356
2019-09-19,3.11164850634763,3.27159373721436,2.20897705249987,1.59063700243406,2.98008021393548,2.63684859552565,4.19744567828278,3.88431485650566,2.23019704042349,3.00059699229535,3.69127503595042,2.17012873845301,2.29969280996024,2.16707035261752,0.645539102537061,1.3951360735475,1.92066916439007,1.27758282941532,5.55103285821114,1.53915101861692,2.16374761131789,2.86531157747831
2019-09-20,3.11008338660191,3.27185317562225,2.20880090921012,1.60202895226564,2.98844839119657,2.64872906381389,4.20309325780139,3.89163660734186,2.23229870314878,3.00858204123053,3.71039197247811,2.17566294051361,2.29259038338824,2.18248134027872,0.648006576080241,1.39431848546857,1.91655034921961,1.28392910294674,5.55273154101674,1.53825043744607,2.16507564841941,2.87376149176118
2019-09-21,3.10520545338309,3.28832274768715,2.20339248733525,1.61137480017598,2.99175065768827,2.66251960019452,4.20693099045751,3.89480498504548,2.23668736042414,3.01802005124343,3.70955145460485,2.17708202066448,2.29047013802086,2.19725675721164,0.651545313817909,1.39099308480625,1.91588726886988,1.28773239521704,5.5589816973205,1.53849235728539,2.1683435070409,2.88379146526103
2019-09-22,3.10298023955493,3.31105433434818,2.19771481177664,1.62428405004171,2.99692091529421,2.67495458112219,4.21434551043683,3.90334390925815,2.24043092709763,3.02685907849142,3.71439969877788,2.18189086969869,2.28757259233864,2.22525081797251,0.655450968662535,1.38792259208102,1.91993430200222,1.29352196148099,5.54776115489649,1.53989355226885,2.16757336291183,2.89391689716029
2019-09-23,3.09754537839206,3.33735507483694,2.19366702285857,1.63587747276425,3.00359141151227,2.68466368070154,4.21914545993135,3.90897697861357,2.24322678118301,3.03438916068735,3.72491265387657,2.18732794232881,2.28609994869648,2.25416864119922,0.660704305301469,1.3849161404308,1.91455419910311,1.30262359926924,5.54061204916116,1.54838003485808,2.16251050531044,2.90196182236656
2019-09-24,3.10039650745725,3.36044661048425,2.19154734229406,1.64102012038372,3.01034534115319,2.69880739778884,4.22583312609348,3.90490520912378,2.24639822965307,3.03964815474569,3.73007768016523,2.18874511086562,2.28610067706706,2.28676409692229,0.667893547765231,1.38417119232968,1.90441062120026,1.30402922880623,5.53624942757164,1.56135123580609,2.1568045776046,2.90981081692337
2019-09-25,3.11080270150088,3.38304433261585,2.18998923198748,1.65085624190898,3.01413566691062,2.71090338033389,4.23034388098727,3.90188421127015,2.2476440600424,3.04252126601578,3.73470476911436,2.19357447800321,2.2857590584175,2.30265032760389,0.677025453264734,1.3831523107554,1.90891572737502,1.30599245577262,5.5302032352556,1.55967838280941,2.15605130064917,2.91594936593123
2019-09-26,3.13038933523446,3.40250504188708,2.18954788766391,1.65726491118638,3.01495963483103,2.72057146167653,4.23300767892222,3.89906570630094,2.24566026869266,3.04223642163902,3.730999025908,2.19811719412698,2.28479358116585,2.31244466276782,0.684514065528398,1.38209755983075,1.90406219037208,1.3075790828606,5.53773183146604,1.56026628964187,2.14978033100881,2.91876949319758
2019-09-27,3.13944658637916,3.42437543663726,2.19085387218317,1.6536350877218,3.01918049672875,2.73179351571272,4.23227440926974,3.89466353848224,2.24577569499887,3.04057168704044,3.71193340989754,2.20527228978931,2.28110501426204,2.34000755063657,0.69014537155352,1.38174761620671,1.90412481277931,1.30745609695863,5.54240074696757,1.5644345521096,2.14149462035744,2.91329610709271
