date,AT,AU,BE,BR,CA,CH,DE,ES,FR,GB,IE,IL,IN,IT,LU,MX,NL,NZ,PH,PL,SE,SG,US,JP
2023-07-03,3.21262876135515,2.45623432130821,0.436348247388272,3.7535333123084,3.93809452861863,1.72060447323189,3.01366379880825,2.24781894314689,0.624477209468731,2.55502601203582,2.44233823271498,4.493281309135,9.4377206636759,1.82746879275882,1.46357593043736,2.24286613133627,0.694174075754172,2.43448051998682,9.28005605151098,3.84157105952762,1.30936939258493,3.95365989496648,8.86011270739955,2.38368900403425
2023-07-04,3.11482514873093,2.45251442909142,0.432927695016155,3.76664833219004,3.93310230192998,1.73234691492361,2.99543697508687,2.24562479124704,0.629388834382115,2.55826747125493,2.4271161265339,4.54104072213134,9.45604832719279,1.84109314115365,1.53700781737915,2.22871917203827,0.697465952013277,2.42921105593961,9.15920210571397,3.83796094627697,1.31515442098002,4.04031315521991,8.84083899917624,2.34246192019694
2023-07-05,3.10510736508678,2.44227462359771,0.438530581268774,3.78448388571134,3.94554427189524,1.75838530755184,2.99768583473137,2.27600864032777,0.632799945544989,2.55948055614505,2.40911205646161,4.44324020687801,9.47368739524542,1.85187798101736,1.50334936110833,2.20200336969688,0.702506856296477,2.38257874755108,9.10638894683285,3.80002368356587,1.3202063314639,4.07305341057356,8.87218572751515,2.29313288810553
2023-07-06,3.12392618601178,2.43926138320421,0.439972166336434,3.81401896433114,3.95828275748383,1.77068655518391,2.99713673552653,2.2823586115651,0.631348048643942,2.5668256074645,2.39765130121134,4.6350772185138,9.51275584362318,1.86769096578493,1.50670134022034,2.18359822478269,0.713237386001177,2.35530797542222,9.10409463789908,3.81908916145093,1.3155545890583,4.12249654475279,8.91613865836387,2.24304066101698
2023-07-07,3.13087765758293,2.44036719864892,0.455817383030352,3.80905761307741,3.96874584171002,1.75145203515078,2.93989510581618,2.27115023224615,0.628267084402683,2.56485380715297,2.40409836062005,4.83948607769744,9.5391183562603,1.85414547424279,1.52901212477269,2.18478508177,0.716131099765988,2.33123087900668,9.13231653292834,3.85726046251118,1.35234754633365,4.13912122620885,8.95595665967199,2.190322129985
2023-07-08,3.12374808266944,2.44030034243579,0.460036336295626,3.82941914822902,3.96826266017328,1.74946524448096,2.92860617426295,2.28798423499258,0.633757356299387,2.56110986488337,2.39348388746667,4.86061299138235,9.72811559949313,1.84982476833168,1.51981338261798,2.18373109264263,0.741995523755429,2.32339830183241,9.12403671372922,3.96065607158813,1.34648600725541,4.12325313328413,8.9897152545771,2.18122443837639
2023-07-09,3.16043219968944,2.44823543501711,0.472615103177209,3.85177867602897,3.9693491252136,1.7569793284414,2.91885495899672,2.31213724683149,0.639720979722168,2.56812173602916,2.35961932644243,4.94797470407463,9.83062386204713,1.84508503408567,1.6384925425693,2.17479792551603,0.745935620807703,2.31389974322391,9.12562953639544,4.00447313019947,1.32744757209116,4.13123688086048,9.03532593122314,2.1702690446144
2023-07-10,3.12545483752318,2.44381265679579,0.490288112548757,3.84554931982671,3.97696669704664,1.73966558271869,2.92373413814466,2.32696105004476,0.635687812779468,2.55762866163696,2.34787936567698,5.00195666451561,9.81843242321412,1.83738281699105,1.61317198172256,2.173872802777,0.744092901784119,2.30927286622656,9.17824842072879,4.03486681749969,1.32803772264736,4.15303220972143,9.08912604660973,2.15339858660403
2023-07-11,3.17415883692959,2.44292943114154,0.511316564700697,3.84798239062004,3.97559577966504,1.7360614375069,2.93616287615976,2.36241515046693,0.635284768083376,2.55955309896549,2.34836758740977,5.04921124933656,9.77500710737904,1.8422378625395,1.56453844296226,2.18002399040896,0.746066660766937,2.34418452145095,9.21282489059484,4.05512695129592,1.32635858877471,4.10939959767703,9.09922580348214,2.14441933936369
2023-07-12,3.08863548280751,2.45432603150146,0.518958815966431,3.85760322771112,3.99050949336898,1.74896522743102,2.94115218875682,2.34475536414561,0.637290035635086,2.57136096069919,2.37369422954265,5.12806387835174,9.69515035686868,1.83981724259689,1.62201132494944,2.18355390358074,0.749620752935991,2.40294497137462,9.23324703111395,4.09768113569044,1.35269826983304,4.13809988162555,9.0603854107838,2.13897496998765
2023-07-13,3.04203816807266,2.4683072302084,0.525525539472181,3.87242727688144,4.01229110684861,1.73053189742571,2.94417376404464,2.34465184327442,0.644656429023678,2.57438359469939,2.40967767697957,5.13086137196472,9.6254594902656,1.83793973786733,1.61306055405513,2.17721231302901,0.747950287808854,2.4427850637631,9.26794923023411,4.10067203359609,1.37753307749054,4.07541503472018,9.03091334942109,2.14631513268146
2023-07-14,2.98582105547005,2.47344102758471,0.510310130895646,3.89747677140166,4.02550160444369,1.73609850506193,2.9438579384722,2.3685945483173,0.659588677765287,2.58128371298242,2.43613137860859,5.17519317814084,9.558297708325,1.85015709925712,1.4806734252118,2.17533406699136,0.747434274167593,2.52351344882388,9.27656883356097,4.10346853627699,1.360091136161,4.0529360992364,9.01428217696436,2.16119037529119
2023-07-15,3.04070970538125,2.49479603703662,0.513415484887151,3.8890475161359,4.03426149288301,1.74981711796602,2.95620006037584,2.35212394049676,0.666563460977252,2.59174982643973,2.46557022284684,5.08900050023845,9.47797769347025,1.86529161111349,1.50706613998274,2.17306927700286,0.73212853145499,2.50320662339096,9.33676328435861,4.00553080149567,1.38634610495236,4.0639851012616,8.99614817002366,2.16366534841422
2023-07-16,3.03055674150172,2.48334786720643,0.521492493988227,3.9032669053493,4.04439129167926,1.76717502532854,2.95291271127087,2.3377513416038,0.675931106169625,2.59612093934525,2.50549096909599,5.18479887170973,9.44896023774995,1.86897266066164,1.35570842856035,2.17104038640068,0.728301342023608,2.50395449380997,9.37130208156273,4.03036840285489,1.39390753327434,4.06018977990666,8.99016560988829,2.14618815065445
2023-07-17,3.1169743805951,2.47071732012898,0.520926487509746,3.93208380771858,4.05409020939437,1.75841577040086,2.96426037654829,2.35562945103458,0.681798739015607,2.60116171589683,2.53609237742812,5.21218438438023,9.37679576720283,1.88189218072733,1.37374460602291,2.16580160604057,0.732678760247561,2.48851857554871,9.3426337783494,4.03874154983744,1.41269793647665,4.01577077868407,8.98759174926692,2.15183597816958
2023-07-18,3.16082988121919,2.47385982090547,0.497337242049425,3.95274967496274,4.06262989711504,1.75353263573498,2.9690139377453,2.35760330764748,0.68469419184662,2.5934936069992,2.55524076364467,5.14343903942071,9.32600964523412,1.88080297611467,1.35192369641762,2.15967530139222,0.734652483181404,2.47316566236787,9.30614965940445,4.06025671300733,1.43621537771464,3.97457126932415,9.00791062244588,2.16829752858049
